click_id,timestamp,user_id,ip_address,device_type,browser,operating_system,referrer_url,page_url,click_duration,scroll_depth,mouse_movement,keystrokes_detected,ad_position,click_frequency,time_since_last_click,device_ip_reputation,VPN_usage,proxy_usage,bot_likelihood_score,is_fraudulent
28f3f2f5-7921-406d-8890-ac2778c1cace,23-12-2024 06:27,b4a09760-4a79-4d90-9efd-b8d4f4df9170,17.192.56.192,Mobile,Safari,Android,http://hicks-james.com/,http://www.henderson.biz/,3.15,1,233,40,Side,2,26,Suspicious,0,1,0.14,0
3bc0909d-f14e-4373-a2e2-1a0da89aee65,25-01-2025 13:50,89b43f4b-9c63-49c5-a818-b66602218ad9,109.219.214.24,Tablet,Safari,Android,http://spencer.com/,https://hernandez.com/,2.22,95,317,36,Side,7,181,Good,0,0,0.83,1
b3e7ee53-1043-4c3f-842a-25151df0b8e8,27-10-2024 01:38,412f2072-2d04-4311-856d-d630b0fb0b64,112.194.28.194,Desktop,Safari,Linux,http://www.hogan.info/,http://www.brown.com/,2.22,42,73,3,Top,5,428,Good,0,0,0.5,0
08f5c107-a27c-4c0e-9b50-08c2ab765eb5,22-05-2024 02:54,af337d64-c871-456d-8141-c7bfc7aefb4b,9.112.81.66,Mobile,Opera,Linux,https://trujillo-rivera.com/,http://glass.net/,2.2,52,483,25,Side,1,268,Good,0,1,0.62,0
3b58caa2-c1a1-4ee5-87eb-2b28e4757f22,25-09-2024 02:29,5c659c6f-0e55-424e-96b0-9609b798c57c,29.189.13.174,Tablet,Safari,Windows,http://mendez.com/,https://www.murphy-kaiser.com/,1.44,2,463,17,Side,2,580,Suspicious,0,0,0.15,0
37f5d91e-c255-411b-984a-3c89a6ce17f5,03-01-2025 11:03,467f1cce-6477-4c9c-82b7-3f2f9d5c63da,44.69.18.198,Desktop,Firefox,Linux,https://www.harrington.com/,https://mccoy.info/,0.9,40,270,40,Side,3,151,Good,0,1,0.75,0
2042f62e-813c-47dc-8d49-ef5134f1ad5b,10-05-2024 19:09,e1406b23-0534-4816-8a43-25628fb861e3,178.243.198.54,Mobile,Chrome,Android,http://www.scott.com/,http://www.heath.biz/,2.62,7,308,34,Top,6,95,Good,0,1,0.97,1
4f02a98e-2cf4-4d41-9f95-7b14b5bb166d,08-04-2024 08:52,db316c1c-40b4-48de-ae65-9faf15aa678d,52.59.247.193,Desktop,Opera,Linux,https://www.garcia.com/,http://www.collins-butler.biz/,0.71,89,426,40,Bottom,1,382,Good,0,0,0.48,0
a9f17b7f-2e97-4797-95b0-f2a36a3fe6b4,03-10-2024 19:45,bbc64973-fea2-43ac-ab74-64eff4b09191,15.12.195.40,Mobile,Chrome,Windows,https://martin.com/,http://diaz.net/,1.57,95,466,40,Side,8,515,Good,0,0,0.96,1
89d25229-4be5-4e35-a988-1a25277f4001,10-12-2024 15:08,6d482000-0f1e-4f75-a79e-ab90e484c07f,82.31.132.103,Desktop,Safari,iOS,https://duran-huffman.com/,http://brown-welch.info/,1.14,74,468,28,Top,2,428,Good,0,1,0.03,0
521bafac-c633-4b90-9f85-c66ba4db55db,05-11-2024 11:56,daa76cbb-cf33-4bdd-b996-0a12871369e0,99.176.118.42,Desktop,Opera,Linux,https://www.price.com/,https://moss-blackburn.org/,0.65,62,119,23,Top,5,425,Good,0,0,0.04,0
c3bf1390-0b33-4853-8dd4-c362a1d07c20,02-11-2024 16:17,2160d23e-cd24-400e-b4fa-39e4e7aa1c3a,77.0.103.154,Tablet,Edge,Android,http://abbott.org/,https://wall.com/,7.35,64,34,3,Bottom,8,199,Good,0,0,0.96,1
1f4fb340-18a5-4dd7-8f28-130be8205980,20-09-2024 12:50,7d9334e0-539a-4d1b-8401-a745e30a9339,92.26.62.48,Desktop,Firefox,iOS,https://www.smith-howard.net/,https://rubio.com/,0.6,78,206,20,Side,5,8,Suspicious,1,1,0.7,0
82934b81-6bab-4f7e-955c-eec4d25a7c5d,04-09-2024 08:23,d46b1ff2-5a3f-4e6d-85a6-987d60159d94,201.169.227.70,Mobile,Safari,Android,http://beltran-cole.info/,http://www.williams-salinas.com/,0.74,3,495,38,Top,8,327,Good,0,0,0.19,0
f3b6d8c2-bd77-4101-8c33-7bbc9670bb71,27-02-2024 03:35,fbe7fd3d-724e-4b61-82ea-79ed58428447,152.183.225.182,Mobile,Safari,iOS,http://gonzalez.com/,https://www.santos.com/,0.35,67,269,6,Top,6,594,Suspicious,0,0,0.36,0
ade02d12-8b4c-4932-8562-d2af32425a5e,02-02-2025 11:10,8870a5ec-ca68-4d64-b1dd-9973907295fb,6.210.231.147,Tablet,Firefox,Android,http://www.shelton.com/,https://www.trevino.net/,3.46,91,92,22,Top,7,21,Good,1,1,0.51,0
560de0c8-63d1-4aad-89bd-61f3945d22bc,24-10-2024 11:42,4ae117db-3734-4858-9447-b120a54de659,1.27.175.56,Mobile,Firefox,Linux,http://www.porter.info/,https://manning-cohen.info/,1.77,9,452,39,Bottom,8,546,Good,0,0,0.7,0
bc8f830c-fb5f-487e-a78c-0611a53ed49f,30-04-2024 20:03,c468bf55-3bdd-47de-9cb2-a6da3c032eaa,151.43.195.100,Mobile,Edge,Linux,https://www.robinson.com/,https://gonzalez-banks.com/,1.9,74,377,20,Side,3,255,Good,0,0,0.84,1
b4502fe7-20ca-4076-b1c6-27befd31a90f,18-12-2024 05:38,dcfb73c5-2550-4ef7-b757-fe231a2bfe8d,29.175.32.133,Mobile,Safari,Windows,http://hansen-terry.com/,http://terry.net/,3.44,49,176,0,Top,5,433,Good,0,0,0.08,0
7826822a-2fe8-4b5f-9939-7600a6a5fc82,09-08-2024 06:00,bbf897bd-fd21-4594-a87f-5ac85f154d70,115.38.40.155,Desktop,Safari,iOS,http://www.gibson-young.biz/,http://www.blackburn.com/,0.84,22,273,40,Top,7,505,Suspicious,0,0,0.66,0
d8ee4ef1-be9d-432f-9653-a545d3c2513d,25-06-2024 19:51,74546979-10d5-4dd3-b10b-566bb36791d6,196.68.167.131,Desktop,Chrome,Windows,https://www.cherry.com/,https://rodriguez.com/,0.43,60,178,24,Top,9,27,Good,0,0,0.48,0
f45e3a22-7140-4b5d-80e2-3c74dc3d09e8,07-01-2025 03:39,618fe3f5-9084-4c15-884e-8060b57c7cd4,3.86.250.182,Mobile,Opera,macOS,http://www.peterson.net/,http://le.net/,0.44,46,128,30,Top,6,520,Good,0,0,0.6,0
4155834b-76e9-42cc-a598-371698d1385f,01-02-2025 01:26,424f1171-d2cb-4dc2-9455-8b816edf32df,71.74.151.125,Tablet,Opera,Linux,https://www.carson.net/,https://www.franco.com/,2.64,2,124,43,Side,1,530,Good,1,0,0.51,0
33551fb4-76a5-4351-aab9-b8d35a757370,11-02-2025 17:50,ac13fbe2-8d1c-4365-8ed5-eac2d687ecfe,116.217.245.30,Desktop,Chrome,iOS,https://www.thomas.org/,https://perry.com/,1.9,16,26,37,Side,8,500,Good,0,0,0.45,0
c27dd307-3faf-422d-bc55-832380c277ef,12-12-2024 12:03,685ac6e9-36c1-4087-a69e-eed2362ffaaa,132.119.38.194,Tablet,Opera,Windows,http://www.young-gonzalez.com/,https://www.alexander-hall.info/,0.46,21,63,44,Top,6,233,Good,0,0,0.21,0
27740c02-9a16-41ce-9ed1-44ef95871d52,13-09-2024 23:31,0b3e315f-6eb8-441c-8044-02185ab4bc1e,97.118.38.185,Mobile,Firefox,Windows,http://charles.com/,http://www.rodriguez-lee.com/,0.31,90,59,4,Top,1,396,Good,0,0,0.47,0
048531ee-d489-4f34-88b0-a359d479d2a8,25-12-2024 07:00,c5a9c56c-b124-48dd-873d-44262aa49550,25.120.78.193,Mobile,Opera,macOS,http://ali.com/,http://brown.com/,0.26,15,218,30,Top,4,307,Good,0,1,0.19,0
31c48bfa-f957-43cb-a1ba-70484a876fff,14-09-2024 10:37,436ec5f7-477a-44b3-a9f2-3feee0098780,221.115.205.228,Desktop,Opera,Windows,http://chase-roy.net/,https://www.knight-gonzales.com/,1.98,79,216,0,Bottom,6,510,Good,0,0,0.04,0
5741e63e-aee4-49fd-9b82-87b26cec1098,28-05-2024 14:23,edbe653b-0197-4097-bac1-ac24e8f85466,203.157.105.36,Mobile,Chrome,Android,https://foley.biz/,https://www.horn.com/,0,2,168,29,Bottom,1,424,Good,0,0,0.37,0
964ee90e-c0bb-4fc1-84cc-897bf1a62340,05-11-2024 00:25,fdb1cc24-a016-41a4-be27-69fa19fb372c,113.35.215.210,Desktop,Edge,Linux,https://www.weaver.org/,http://myers.net/,0.04,51,148,17,Bottom,5,150,Good,0,0,0.02,0
2f9ecaec-13e8-49f5-985e-3eaf16247630,20-01-2025 01:05,e316a885-f0d5-475d-bf55-c735958dd6d8,157.64.169.126,Mobile,Opera,Windows,http://www.hernandez-cooper.info/,http://taylor.com/,0.99,32,269,7,Top,3,392,Good,0,1,0.56,0
088caf35-cfab-49a2-9f96-d9647f64b6c0,28-11-2024 20:55,68838325-ddd7-4e31-9d0a-2de0f16c8557,37.7.166.106,Mobile,Opera,Windows,https://www.wolf-smith.org/,https://davis.biz/,2.35,41,115,25,Bottom,7,490,Good,0,0,0.07,0
18b7bf56-8d14-496f-a65a-5836d69f750e,14-07-2024 07:25,3c5240be-8af3-4674-9e07-ab25a47b3e94,136.19.87.55,Desktop,Edge,macOS,https://www.collins.com/,http://www.morales.com/,2.38,1,244,39,Side,8,47,Suspicious,0,0,0.44,0
ca56d4f6-83e1-46c0-adf3-e4f689519860,10-11-2024 23:26,36fdd1a7-9dc8-4b3f-8b71-41c542bd4003,135.33.92.175,Desktop,Chrome,Android,https://mcconnell-walker.com/,https://www.gilmore.com/,1.12,38,147,14,Bottom,3,312,Good,1,0,0.98,1
f82cc8cc-9a46-4c79-a0ed-6da64293cc2b,23-04-2024 19:19,290d12e3-9952-4661-9d4f-7df1a424f782,78.108.17.221,Desktop,Edge,Windows,https://harris.com/,https://www.villa.com/,2.35,45,91,18,Top,3,139,Good,0,0,0.01,0
2175b8f8-f02b-4925-bfa6-53818e07b1eb,25-04-2024 12:23,aab6be7f-7813-453e-8e01-2adf953de5cf,195.168.123.140,Mobile,Chrome,Linux,http://jackson.info/,https://smith.com/,1.47,47,84,9,Side,3,405,Good,0,0,0.37,0
babc2746-5e47-44bb-abc9-743a128ab783,24-03-2024 22:18,0e81e659-5667-4469-ace8-fce1affb6b83,34.58.183.126,Mobile,Firefox,Linux,http://www.young-henry.com/,https://www.mckenzie.com/,7.54,26,86,23,Top,6,14,Good,0,0,0.67,0
aba5c511-9aec-4385-9fc9-a1d4722732c2,17-02-2025 22:48,7bfeb2dc-a890-4591-b655-c59b00659829,26.195.4.61,Tablet,Chrome,Windows,http://clark.com/,http://vance.net/,0.35,14,394,15,Side,6,519,Good,1,0,0.16,0
bddcb57f-c875-4970-aceb-1f31c6687c0c,18-01-2025 14:24,0b80d826-ac8d-469d-901b-13f0b9194310,145.174.161.236,Desktop,Firefox,Android,https://wheeler.com/,https://campos.info/,1.84,6,119,42,Bottom,3,551,Good,0,0,0.56,0
5ef97018-4e0f-49ae-aa33-36906cc954dc,30-09-2024 11:50,7e45d457-0983-446c-a944-bb3d174f0e4b,108.14.39.59,Mobile,Firefox,Linux,http://davis.net/,http://smith-randolph.com/,1.35,56,449,30,Bottom,6,185,Good,0,0,0.26,0
edcbb725-963f-4800-ad5c-0d90ad12c0a3,01-05-2024 11:58,3e708e52-d035-4704-8b42-65d828d37f15,102.177.213.61,Mobile,Chrome,Linux,https://roth.org/,https://cain-christensen.com/,0.43,41,339,43,Side,9,115,Good,0,0,0.22,0
5ddfa277-e4b1-4060-bee6-5b0ce6718295,21-05-2024 01:51,1c8ed1fd-7162-4807-be10-9b9c8d0ae548,71.53.245.106,Desktop,Safari,Android,http://webb.net/,https://wall-armstrong.com/,2.77,8,23,15,Side,8,110,Good,0,0,0.89,1
6e619bc3-46fa-4108-b711-2be7be428f89,02-12-2024 09:28,a61601be-1383-43d0-99dc-52b5ebc06218,150.53.182.128,Tablet,Chrome,Android,http://graham.com/,http://foster-hall.com/,0.64,5,374,15,Top,7,577,Good,0,0,0.2,0
dcc8bef7-c1af-44da-abcf-6a8c34c5e26a,06-06-2024 21:30,c792963e-6dd3-4a12-a09e-9a967963b482,100.236.225.202,Desktop,Opera,Windows,https://jackson-guzman.com/,https://leach.com/,0.96,56,88,27,Side,7,281,Good,0,0,0.38,0
865d9379-c828-4a74-b167-2e92e2462939,27-04-2024 13:42,0d8e1978-2b25-4c48-924c-72b245b79056,46.15.121.103,Tablet,Opera,iOS,https://www.johnston.com/,https://cooper.com/,0.94,75,36,19,Top,8,543,Good,0,0,0.17,0
3f60231c-37f3-4538-bef8-cbd168974c28,27-07-2024 07:38,080712c3-0e96-4d26-b88a-81e91ab66301,102.192.92.52,Mobile,Safari,macOS,https://www.wright-hayes.com/,https://johnson-murphy.info/,0.56,29,341,34,Side,7,86,Good,1,0,0.28,0
b0907c56-c381-4b06-ab41-43ca136dd790,11-06-2024 11:53,660de24b-650c-4400-b42b-70e2c0c9e46f,72.158.147.156,Tablet,Firefox,iOS,https://adams.com/,http://white.net/,1.13,54,382,8,Side,3,138,Good,0,0,0.29,0
0493926c-cdac-4eda-90b2-d5fd8dbc51c7,08-04-2024 00:05,5f7595b8-c0e4-408d-b89c-5976b8d21c83,217.101.77.79,Mobile,Safari,iOS,http://www.wells.com/,http://bautista.com/,1.28,83,407,39,Bottom,8,466,Good,0,0,0.33,0
21ed54c6-5b95-4c62-ac49-95e7232e8aec,03-04-2024 05:28,8d92f0e2-2eba-4a05-ab0c-5e73f4a87b6f,221.226.46.193,Desktop,Opera,Linux,https://freeman.com/,http://hutchinson.com/,2.73,83,270,9,Bottom,8,77,Good,0,0,0.64,0
01a4fbbf-9bff-4aec-808c-c78c56a69b57,17-07-2024 20:55,c3f44a68-2dcd-495f-902e-1668581b7556,102.178.62.110,Desktop,Safari,Android,https://www.jones-roberts.com/,https://russell.net/,2.9,53,11,44,Top,1,137,Good,0,0,0.74,0
c5428d94-0fe5-4d7c-81f4-35e3d40c54e2,09-07-2024 20:33,5a090a9d-891d-4e26-990e-2f1e804223f9,164.100.83.191,Desktop,Chrome,Linux,https://www.turner-smith.com/,http://www.watson.biz/,0.35,26,493,17,Top,5,97,Suspicious,0,0,0.51,0
72b896af-201c-415c-9845-20691f77a77e,31-12-2024 17:20,924c11b7-e8d6-47b4-8037-9297f72e9b11,96.228.101.198,Tablet,Safari,macOS,http://jefferson.info/,http://www.calderon-parker.com/,1.8,83,94,44,Top,5,531,Good,0,0,0.61,0
51d99d60-2930-4d63-ba8c-ff25709c1764,01-12-2024 19:42,bea7c424-d7c9-4a27-bb46-c2131732791c,44.46.168.6,Mobile,Firefox,Windows,http://www.jacobs.com/,http://williams-villanueva.org/,4.53,58,490,44,Side,1,9,Good,1,0,0.81,1
7e761a32-506d-4005-ae5b-c0a044243d18,14-10-2024 01:06,466dd407-e83c-4d40-81be-3f18d3aec5a5,195.249.53.165,Desktop,Chrome,macOS,http://www.lewis.com/,https://www.howell.com/,0.23,6,447,14,Side,6,83,Good,0,0,1,1
527780bb-7ef6-4aa4-8196-06e137443f87,20-02-2024 08:53,5826f983-7b4c-4673-bd58-2ae1396b9884,182.3.167.65,Desktop,Edge,Linux,http://gregory-martinez.com/,https://gonzalez-tapia.net/,1.28,39,30,44,Top,6,47,Good,0,0,0.46,0
e12cc5f8-f8b4-4c56-aa6e-40e420253f14,21-11-2024 23:00,f50a8c1f-b3ee-4c68-bda1-0986a2313951,213.153.151.174,Mobile,Opera,Linux,https://clark-koch.com/,http://www.anderson.net/,2.78,93,436,29,Side,4,512,Good,0,0,0.94,1
ef806157-b8e4-4e39-9dca-9d75f862bf2c,21-05-2024 07:40,0ae8e674-ebde-463a-b108-5e6b1247ec3b,43.89.204.151,Desktop,Opera,Linux,https://www.evans-johnson.com/,https://spence-burns.com/,1.89,71,349,47,Bottom,6,430,Good,0,0,0.49,0
e3dc75e2-189e-49a9-b5f5-7b69dfcb6943,08-09-2024 08:12,9f65f20d-49dd-4923-ad84-5e64f2dd93e0,157.217.160.237,Mobile,Safari,Linux,http://moore-hill.biz/,https://collins.com/,0.21,1,232,31,Side,6,90,Good,0,0,0.78,1
99630aaf-2029-4e0e-8d75-3bcbebddef73,03-06-2024 11:16,42a0a7d2-dff2-4ae5-ad61-8749e6b4250d,151.39.250.241,Mobile,Chrome,iOS,https://boyd.com/,http://parker-alexander.com/,1.01,13,339,39,Bottom,1,513,Good,0,0,0.57,0
49d19cde-ba39-4745-9722-ce3011c71049,04-01-2025 22:03,143045b4-caa6-4fe1-ba5c-16e4d0653924,17.131.15.78,Mobile,Edge,Windows,http://www.chandler-smith.net/,https://johnson.org/,1.42,9,327,26,Top,5,414,Good,0,0,0.88,1
9406b490-d618-4084-bc25-a3f9abe0ab3c,23-11-2024 17:53,c84e21ff-2547-49a2-b092-59087def2442,156.73.127.161,Mobile,Chrome,iOS,http://stewart.com/,https://nguyen.info/,10.97,49,299,26,Side,2,513,Good,0,0,0.45,0
f7fd377d-8af5-4c01-b6e9-1ce46af5ea7f,07-05-2024 11:52,409015e2-efc8-44aa-ac5f-1823a3459a26,184.201.212.1,Mobile,Opera,Linux,http://harding-miller.com/,http://matthews-black.com/,0.39,17,285,18,Top,7,77,Suspicious,0,0,0.7,0
02c23918-5ef9-48df-9e99-324eba782f75,26-01-2025 22:52,c1de0aa9-d286-41cf-93fd-07315e488576,98.9.170.190,Tablet,Chrome,Android,http://lewis.com/,https://www.nelson-reed.com/,8.08,17,34,9,Bottom,9,81,Suspicious,0,0,0.47,0
865464a8-9e81-436d-94da-7a3fc48e6f14,02-10-2024 10:29,9640a786-2bee-48e8-a07b-2009445f7b0b,158.43.154.96,Desktop,Edge,iOS,https://small.biz/,https://www.weber.net/,0.94,15,20,43,Top,9,554,Bad,0,0,0.86,1
3e267a29-34cc-4577-90fd-b6600a5d10ea,23-08-2024 17:39,8cb61e76-3af7-451a-ba88-c616c70f9462,221.235.40.212,Tablet,Safari,Linux,http://www.stewart.net/,http://patterson-turner.com/,0.45,51,110,45,Bottom,9,202,Good,0,0,0.99,1
cf6bda01-1e15-4b71-a869-94ad481dad70,28-05-2024 01:16,2539c3dd-b01c-4cc7-bbb2-52af843f6055,149.94.56.118,Desktop,Firefox,Linux,https://banks-jackson.com/,https://mitchell.com/,1.07,68,487,5,Bottom,7,447,Suspicious,0,0,0.24,0
5a581ee7-82ac-46cd-9932-87a0f158da40,12-08-2024 12:14,2147e917-986a-437c-826d-fa0d5dc073a7,67.79.178.121,Tablet,Chrome,Windows,https://richards.com/,http://thompson-price.biz/,1.9,51,318,23,Top,7,107,Suspicious,0,0,0.47,0
3f711627-2140-458a-b8b6-75f799b422ed,11-04-2024 23:24,f72f2f99-094a-4ede-bd10-f9cbec02f58f,41.82.58.20,Mobile,Firefox,macOS,http://www.silva-williams.com/,https://french.com/,0.48,30,347,8,Bottom,1,292,Suspicious,0,0,0.08,0
94b10057-b424-4172-b412-17169341387a,13-03-2024 23:54,cab63d2f-3a4a-4672-9de7-7326da6522da,143.240.18.20,Desktop,Opera,iOS,http://www.harrison.com/,https://robinson.com/,0.69,83,486,26,Top,6,312,Good,0,1,0.14,0
f3e49fc3-ce60-469f-9d59-4460f02b5c4c,29-07-2024 12:11,e2946262-7613-4eef-80d6-16017971ef17,78.55.4.195,Desktop,Safari,iOS,http://davis.com/,https://www.nguyen.net/,3.86,22,144,6,Top,5,599,Good,1,0,0.93,1
754897ae-1be1-4692-bae8-463252935707,18-11-2024 12:20,950cc7d5-be88-4aa2-b72b-e960f90daf5f,209.91.216.210,Tablet,Safari,iOS,http://perez.info/,https://evans.org/,13.83,95,11,5,Top,8,517,Good,0,0,0.54,0
4ff15b88-5fde-41a8-89be-ae6a5a6983de,13-09-2024 00:21,39c6e15f-7522-422f-a472-3caf148fbfaf,1.21.45.119,Tablet,Chrome,Linux,http://martin.com/,https://sanchez-durham.net/,0.77,41,243,32,Bottom,8,599,Good,0,0,0.4,0
3b6bb87f-fa2a-4422-8b12-c9556e1ff621,29-05-2024 04:10,2bd7e3a4-024e-4f15-b274-80a7678a375c,23.113.189.56,Desktop,Safari,Windows,https://taylor.com/,https://powers.com/,0.32,80,497,20,Bottom,4,426,Good,0,0,0.67,0
6ee67d85-48f9-4c79-a901-e7a8343d7b48,17-06-2024 01:57,a17ebe6a-ac22-4554-8f2f-520690cfa5dc,116.141.25.102,Tablet,Chrome,Linux,http://www.davis-schwartz.info/,http://www.coleman.com/,3.15,61,145,45,Side,1,415,Suspicious,0,1,0.56,0
58c8a176-0151-46a2-a467-2348d6d768fd,25-08-2024 12:35,9714a3cf-764b-4ac5-93f9-65d5d46d4b4d,198.180.204.171,Tablet,Chrome,Linux,http://adams.biz/,https://www.curtis.com/,1.83,76,238,37,Top,6,135,Good,0,0,0.29,0
949c93da-f027-47f1-a318-0d1d0a2c8e81,12-12-2024 02:48,8344fb9f-5ee3-4570-b491-fd289999fb67,70.28.254.200,Tablet,Firefox,Android,https://woodard-knox.org/,https://www.fitzgerald-james.com/,0.21,49,91,43,Top,1,519,Good,0,0,0.23,0
6a4df001-cb97-47f1-8ff8-591f14b67188,24-01-2025 00:51,ab9c26a6-3d73-476b-a032-fbbfc1393d39,6.96.151.222,Mobile,Safari,Windows,http://www.perry-chase.com/,http://ramirez.com/,5.87,76,315,16,Top,5,364,Suspicious,0,0,0.59,0
957de5eb-b148-45f7-a7c7-78146e089431,06-03-2024 16:36,20fe8d7d-7478-43e0-9346-cbb4889aa17e,129.114.233.246,Mobile,Chrome,iOS,http://www.grant.net/,https://www.hutchinson.com/,0.16,80,322,30,Top,5,384,Good,0,0,0.19,0
99a0f93c-e493-4734-b504-dc3ef28a28b8,17-09-2024 17:50,00af9a25-a66c-4be0-9e84-03904c530ff6,180.85.118.57,Tablet,Firefox,macOS,http://www.bennett.com/,https://www.ryan.org/,1.96,14,114,36,Top,3,32,Suspicious,0,0,0.14,0
5d3540ae-f733-42a8-b90d-69a7b295c5f5,16-07-2024 07:48,8b5ce37a-a59d-4ed5-bd4d-4816faeb1410,215.23.50.251,Tablet,Edge,iOS,https://baldwin.net/,http://hopkins.com/,1.1,89,14,10,Top,5,540,Good,0,1,0.32,0
e18d2894-9d23-4d0c-ab53-8116e6d9776c,12-10-2024 00:04,0106f802-b9db-4549-a8c1-c644dc7f14e7,178.120.224.34,Mobile,Firefox,Linux,https://www.mendoza-harrington.biz/,http://www.schmitt-blake.biz/,1.63,43,271,27,Top,6,487,Good,0,0,0.86,1
3770e8e4-1c86-4ff6-9385-9fdd7afc8e71,09-04-2024 15:48,cff63a4b-9649-4fd4-9b74-4a0312a62e8d,92.58.101.43,Mobile,Firefox,Windows,http://www.parrish-morgan.org/,http://www.whitaker.com/,0.48,91,21,4,Side,5,365,Good,0,0,0.04,0
ad14b299-c1f0-43a2-b1b3-b074ba654e18,29-05-2024 05:08,b6f7a527-1fdd-44ea-96e2-3ce42a34497e,128.249.120.165,Desktop,Chrome,Windows,http://blake.biz/,https://www.robles-fernandez.com/,2.33,41,117,11,Side,1,264,Good,1,0,0.83,1
bb6ae07e-e14e-4681-8bc5-052711b1f9ad,10-04-2024 05:03,c0cbbd91-0784-4a88-bd39-e0804fe3bce2,102.205.200.206,Desktop,Opera,Windows,https://www.wolfe-garcia.com/,https://www.lee.biz/,6.42,44,368,2,Top,7,142,Bad,0,0,0.62,0
b240f141-7a1e-449d-a7c7-11ef218848de,22-06-2024 22:07,049abd4f-357d-4ad9-b13c-15a9f85644af,87.186.147.204,Mobile,Opera,Android,https://rodriguez.com/,http://ramos-charles.com/,1.23,93,94,40,Top,3,30,Suspicious,1,0,0.04,0
a3f73e0b-64ee-4298-98bb-d57a8c1e41b8,14-02-2025 05:53,410b49e9-b67a-4b82-8111-a87e5c9e585c,86.249.195.33,Tablet,Opera,iOS,http://www.webster-gardner.com/,https://www.rose-miller.org/,1.48,34,446,37,Side,7,130,Good,0,0,0.6,0
2c731caa-fc2f-48f0-b511-cbaf9c9bfa07,23-05-2024 03:15,6e38523a-98f1-44bf-a258-b5397e84247e,184.200.19.28,Tablet,Firefox,Android,https://www.pearson.info/,https://obrien-smith.net/,0.55,21,414,1,Side,5,70,Good,0,0,0.43,0
a44df7fd-7dbe-495b-9040-42bf78dff745,12-06-2024 14:29,d03bb10f-5697-473d-ac11-dcde303742e0,7.35.90.129,Tablet,Chrome,macOS,http://fitzgerald.com/,http://www.clark.biz/,4.45,73,256,25,Top,3,119,Good,0,1,0.84,1
c372933d-2533-46d2-9d81-9a008d1070ff,19-10-2024 21:33,20b260c1-1b08-44c2-b992-0ab8a3f2093c,62.209.167.146,Tablet,Safari,Linux,http://www.reed.com/,http://johnson.com/,7.09,74,330,1,Top,6,327,Good,0,0,0.91,1
09d6e5cd-d7f8-4cdf-a101-134bfc928b46,06-01-2025 22:45,ef38158e-9f6a-496d-bf85-758f144fec73,48.24.51.84,Desktop,Firefox,Android,https://www.fox.net/,http://carter.org/,3.09,37,261,11,Side,1,70,Good,0,0,0.29,0
a8b7fd55-a284-4078-88a8-c8e2b39c9060,03-04-2024 15:00,7b3217c0-cdbb-468e-945a-0db2a0f707e1,186.100.150.173,Mobile,Firefox,Android,https://www.tucker.info/,http://morales.com/,1.57,96,86,39,Side,6,208,Good,1,0,0.78,1
ab6f5b13-6047-4d65-8697-026d741a7072,17-06-2024 13:21,d3a1c4a9-98c4-424f-88a3-2b875d8ba54b,169.5.134.48,Tablet,Chrome,Linux,https://www.green-parker.net/,https://choi.info/,6.28,69,392,1,Top,4,91,Good,1,0,0.31,0
ad984015-1196-4f8f-8200-1096ef26d7b6,05-01-2025 21:59,d5f4db5a-0d48-4bb5-9f31-598106b88e1e,156.31.150.197,Desktop,Edge,Windows,http://www.wolfe-jones.com/,https://www.todd-neal.com/,0.33,63,435,40,Side,4,120,Good,0,0,0.3,0
c84a98fe-4be5-4c28-9843-9ef2af00218f,17-09-2024 00:03,75d10081-9823-4141-a0d9-a0dcbe976b2a,93.68.218.17,Tablet,Firefox,Linux,http://morris-yoder.net/,https://moss.org/,1.3,6,463,15,Top,5,207,Good,0,0,0.19,0
c3328ad8-94c4-444d-b4c1-754159a0171d,26-08-2024 19:16,a4763cf9-cde5-43dc-9ebb-634e01fef484,86.195.169.131,Mobile,Edge,iOS,http://jones.org/,http://www.arnold-dixon.biz/,1.54,43,317,29,Bottom,9,406,Good,0,0,0.68,0
a9d91237-78a8-4b58-bff5-073d1ed81132,17-02-2025 23:11,5a9ab330-721b-4fee-a179-9b1e5b7af959,16.140.230.182,Desktop,Edge,Linux,http://www.howard-thompson.com/,http://www.bridges-dominguez.com/,1.35,75,57,46,Top,1,547,Good,0,0,0.26,0
bafdc7f3-4f73-4403-816f-2c426702577c,03-11-2024 03:40,f516e21e-3244-4f9d-b31f-15a326853437,19.16.85.75,Mobile,Opera,Windows,https://www.ayers-navarro.com/,http://www.howard.com/,3.24,6,229,45,Top,3,124,Good,0,0,0.46,0
71b5aea1-9bcb-4513-a502-c748bedfefee,23-02-2024 05:59,cde96d43-25d7-4102-b98f-391ddcbd33a2,45.2.223.54,Mobile,Chrome,Linux,https://www.hall.com/,http://green.com/,2.22,65,107,35,Top,4,112,Good,0,0,0.81,1
5f87b83c-2a9c-469e-a663-0f9b915aa40b,25-06-2024 16:14,c3c77272-d32c-4533-af1c-07c5033f97b4,58.18.246.217,Desktop,Edge,Android,http://valentine-peters.com/,http://www.gonzalez-bowers.com/,0.27,59,18,3,Side,2,207,Good,0,0,0.79,1
